run_id,checkpoint,sample_id,task,episode_or_seed,domain,c2r_split,progress_bin,layer,token_group,perturbation,severity,timestep_quantile,timestep,sigma,noise_seed,transform_seed,metric_name,metric_value,action_frame
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_blur_sigma,1.0,0.25,750.0,0.75,11669328836656501378,5450506280927427011,velocity_relative_l2/frame,0.00380606297403574,0
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_blur_sigma,1.0,0.25,750.0,0.75,11669328836656501378,5450506280927427011,velocity_relative_l2/frame,0.010021576657891273,1
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_blur_sigma,1.0,0.25,750.0,0.75,11669328836656501378,5450506280927427011,velocity_relative_l2/frame,0.006164379417896271,2
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_blur_sigma,1.0,0.25,750.0,0.75,11669328836656501378,5450506280927427011,velocity_relative_l2/frame,0.01168094202876091,3
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_blur_sigma,1.0,0.25,750.0,0.75,11669328836656501378,5450506280927427011,velocity_relative_l2/frame,0.017086094245314598,4
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_blur_sigma,1.0,0.25,750.0,0.75,11669328836656501378,5450506280927427011,velocity_relative_l2/frame,0.023692967370152473,5
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_blur_sigma,1.0,0.25,750.0,0.75,11669328836656501378,5450506280927427011,velocity_relative_l2/frame,0.0063967229798436165,6
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_blur_sigma,1.0,0.25,750.0,0.75,11669328836656501378,5450506280927427011,velocity_relative_l2/frame,0.0128854401409626,7
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_blur_sigma,1.0,0.25,750.0,0.75,11669328836656501378,5450506280927427011,velocity_relative_l2/frame,0.008230183273553848,8
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_blur_sigma,1.0,0.25,750.0,0.75,11669328836656501378,5450506280927427011,velocity_relative_l2/frame,0.014878049492835999,9
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_blur_sigma,1.0,0.25,750.0,0.75,11669328836656501378,5450506280927427011,velocity_relative_l2/frame,0.019847137853503227,10
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_blur_sigma,1.0,0.25,750.0,0.75,11669328836656501378,5450506280927427011,velocity_relative_l2/frame,0.053990356624126434,11
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_blur_sigma,1.0,0.25,750.0,0.75,11669328836656501378,5450506280927427011,velocity_relative_l2/frame,0.009568220935761929,12
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_blur_sigma,1.0,0.25,750.0,0.75,11669328836656501378,5450506280927427011,velocity_relative_l2/frame,0.0199611596763134,13
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_blur_sigma,1.0,0.25,750.0,0.75,11669328836656501378,5450506280927427011,velocity_relative_l2/frame,0.005672618746757507,14
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_blur_sigma,1.0,0.25,750.0,0.75,11669328836656501378,5450506280927427011,velocity_relative_l2/frame,0.010203281417489052,15
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_blur_sigma,1.0,0.25,750.0,0.75,11669328836656501378,5450506280927427011,velocity_relative_l2/frame,0.006825565360486507,16
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_blur_sigma,1.0,0.25,750.0,0.75,11669328836656501378,5450506280927427011,velocity_relative_l2/frame,0.016108835116028786,17
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2,0.041559699922800064,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/left_position,0.05551619827747345,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/left_rotation,0.016543714329600334,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/right_position,0.030739551410079002,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/right_rotation,0.013837238773703575,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/gripper,0.07361658662557602,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/frame,0.007766898721456528,0
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/frame,0.06760909408330917,1
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/frame,0.026725202798843384,2
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/frame,0.03770260512828827,3
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/frame,0.047059714794158936,4
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/frame,0.07253775000572205,5
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/frame,0.018713155761361122,6
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/frame,0.03614895045757294,7
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/frame,0.0356014221906662,8
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/frame,0.06558899581432343,9
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/frame,0.02092297561466694,10
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/frame,0.062508225440979,11
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/frame,0.024671901017427444,12
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/frame,0.04595363140106201,13
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/frame,0.0075852167792618275,14
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/frame,0.02103751339018345,15
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/frame,0.016014471650123596,16
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.01,0.25,750.0,0.75,11669328836656501378,13688563240573167479,velocity_relative_l2/frame,0.04416275769472122,17
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2,0.06690104305744171,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/left_position,0.08314790576696396,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/left_rotation,0.023014087229967117,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/right_position,0.05967531353235245,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/right_rotation,0.01851814240217209,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/gripper,0.1204155758023262,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/frame,0.009290972724556923,0
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/frame,0.12273454666137695,1
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/frame,0.033737849444150925,2
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/frame,0.053958699107170105,3
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/frame,0.040175020694732666,4
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/frame,0.08184053748846054,5
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/frame,0.026890957728028297,6
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/frame,0.05322886258363724,7
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/frame,0.05248728767037392,8
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/frame,0.09865270555019379,9
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/frame,0.018709871917963028,10
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/frame,0.09741653501987457,11
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/frame,0.030941328033804893,12
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/frame,0.05694212391972542,13
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/frame,0.012238831259310246,14
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/frame,0.0238408874720335,15
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/frame,0.01714773289859295,16
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,gaussian_noise_std,0.03,0.25,750.0,0.75,11669328836656501378,6947030649522523519,velocity_relative_l2/frame,0.15070360898971558,17
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2,0.0,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/left_position,0.0,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/left_rotation,0.0,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/right_position,0.0,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/right_rotation,0.0,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/gripper,0.0,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/frame,0.0,0
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/frame,0.0,1
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/frame,0.0,2
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/frame,0.0,3
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/frame,0.0,4
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/frame,0.0,5
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/frame,0.0,6
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/frame,0.0,7
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/frame,0.0,8
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/frame,0.0,9
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/frame,0.0,10
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/frame,0.0,11
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/frame,0.0,12
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/frame,0.0,13
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/frame,0.0,14
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/frame,0.0,15
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/frame,0.0,16
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,identity,0.0,0.25,750.0,0.75,11669328836656501378,,velocity_relative_l2/frame,0.0,17
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2,0.06289953738451004,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/left_position,0.11349615454673767,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/left_rotation,0.02014278620481491,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/right_position,0.060443636029958725,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/right_rotation,0.026349645107984543,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/gripper,0.06602869927883148,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/frame,0.013469506986439228,0
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/frame,0.20710556209087372,1
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/frame,0.02269057370722294,2
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/frame,0.04835396260023117,3
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/frame,0.047643546015024185,4
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/frame,0.02344394288957119,5
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/frame,0.016106590628623962,6
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/frame,0.026145733892917633,7
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/frame,0.019494395703077316,8
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/frame,0.04957481846213341,9
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/frame,0.04808635264635086,10
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/frame,0.07479166239500046,11
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/frame,0.05055703967809677,12
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/frame,0.013416877947747707,13
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/frame,0.011112944222986698,14
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/frame,0.030028700828552246,15
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/frame,0.03034859523177147,16
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,0.8,0.5,500.0,0.5,11669328836656501378,5719391516112618578,velocity_relative_l2/frame,0.050588272511959076,17
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,1.2,0.5,500.0,0.5,11669328836656501378,576312830596987358,velocity_relative_l2,0.04689556732773781,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,1.2,0.5,500.0,0.5,11669328836656501378,576312830596987358,velocity_relative_l2/left_position,0.06324220448732376,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,1.2,0.5,500.0,0.5,11669328836656501378,576312830596987358,velocity_relative_l2/left_rotation,0.04080519452691078,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,1.2,0.5,500.0,0.5,11669328836656501378,576312830596987358,velocity_relative_l2/right_position,0.03444146364927292,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,1.2,0.5,500.0,0.5,11669328836656501378,576312830596987358,velocity_relative_l2/right_rotation,0.02031322941184044,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,1.2,0.5,500.0,0.5,11669328836656501378,576312830596987358,velocity_relative_l2/gripper,0.06961778551340103,
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,1.2,0.5,500.0,0.5,11669328836656501378,576312830596987358,velocity_relative_l2/frame,0.013264273293316364,0
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,1.2,0.5,500.0,0.5,11669328836656501378,576312830596987358,velocity_relative_l2/frame,0.0722954198718071,1
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,1.2,0.5,500.0,0.5,11669328836656501378,576312830596987358,velocity_relative_l2/frame,0.020863672718405724,2
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,1.2,0.5,500.0,0.5,11669328836656501378,576312830596987358,velocity_relative_l2/frame,0.08237426728010178,3
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,1.2,0.5,500.0,0.5,11669328836656501378,576312830596987358,velocity_relative_l2/frame,0.03668450564146042,4
stage0_001,base,clean/handover_block/episode_000000/0_276,handover_block,episode_000000,clean,,,,action_velocity,brightness,1.2,0.5,500.0,0.5,11669328836656501378,576312830596987358,velocity_relative_l2/frame,0.02927858754992485,5
